RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
4003,15811486,Tang,634,Germany,1,29,8,130036.21,2,0,1,2,0,5,1234,84b1_15811486@gmail.com,ROLE_USER
4004,15626141,Fedorov,750,France,1,26,1,151510.17,2,1,1,1,0,5,1234,b7b6_15626141@gmail.com,ROLE_USER
4005,15738546,Gboliwe,530,Spain,1,41,4,0.0,2,0,1,3,0,6,1234,b0fc_15738546@gmail.com,ROLE_USER
4006,15677052,Ko,589,France,1,59,2,0.0,2,1,1,3,1,6,1234,8b25_15677052@gmail.com,ROLE_USER
4007,15656454,Le Gallienne,654,France,0,37,6,83568.55,1,1,0,1,0,6,1234,9c21_15656454@gmail.com,ROLE_USER
4008,15645496,Seleznyova,648,France,1,43,7,139972.18,1,1,0,3,0,6,1234,b1ab_15645496@gmail.com,ROLE_USER
4009,15612505,Joseph,835,Spain,0,45,3,100212.13,1,1,0,4,0,6,1234,af53_15612505@gmail.com,ROLE_USER
4010,15708513,Bevan,446,France,1,39,1,90217.07,1,1,0,4,0,6,1234,93f1_15708513@gmail.com,ROLE_USER
4011,15685654,Allan,514,Spain,0,66,9,0.0,2,1,1,1,0,7,1234,b1ac_15685654@gmail.com,ROLE_USER
4012,15732307,Lavrentiev,694,Germany,0,33,4,124067.32,1,1,1,2,0,5,1234,9c53_15732307@gmail.com,ROLE_USER
4013,15726814,Walton,554,Spain,0,46,4,0.0,2,0,1,2,0,6,1234,8317_15726814@gmail.com,ROLE_USER
4014,15653776,Salier,720,Germany,1,57,1,162082.31,4,0,0,1,1,6,1234,a60b_15653776@gmail.com,ROLE_USER
4015,15597914,Evdokimov,641,Germany,1,51,2,117306.69,4,1,1,1,1,6,1234,9c59_15597914@gmail.com,ROLE_USER
4016,15631603,Ponomaryova,813,France,0,32,1,122889.88,1,1,1,1,0,5,1234,8d83_15631603@gmail.com,ROLE_USER
4017,15789753,Millar,480,France,0,40,6,148790.61,1,0,1,2,0,6,1234,ab05_15789753@gmail.com,ROLE_USER
4018,15678034,Grosse,811,France,0,46,9,180226.24,1,1,0,1,1,6,1234,bd24_15678034@gmail.com,ROLE_USER
4019,15690209,Hsiao,715,Germany,1,32,3,104857.19,2,1,0,3,0,5,1234,87d5_15690209@gmail.com,ROLE_USER
4020,15592091,Belbin,620,Spain,0,31,2,166833.86,2,1,1,3,0,5,1234,9350_15592091@gmail.com,ROLE_USER
4021,15647453,Ifeajuna,721,France,0,42,4,102936.72,1,0,0,1,0,6,1234,8499_15647453@gmail.com,ROLE_USER
4022,15697100,Wright,772,Germany,1,48,6,108736.52,1,1,0,4,1,6,1234,898c_15697100@gmail.com,ROLE_USER
4023,15811290,Komarova,680,Germany,0,44,0,129974.79,2,1,1,1,0,6,1234,8600_15811290@gmail.com,ROLE_USER
4024,15629187,Titheradge,535,France,0,38,8,85982.07,1,1,0,1,0,6,1234,87be_15629187@gmail.com,ROLE_USER
4025,15758073,Dellucci,655,France,1,20,7,134397.61,1,0,0,1,0,4,1234,99f7_15758073@gmail.com,ROLE_USER
4026,15640769,Hobbs,660,France,0,63,8,137841.53,1,1,1,1,0,7,1234,969b_15640769@gmail.com,ROLE_USER
4027,15606641,Beggs,762,Germany,0,56,10,100260.88,3,1,1,2,1,6,1234,a6f8_15606641@gmail.com,ROLE_USER
4028,15718280,Luffman,662,Germany,0,39,5,139822.11,2,1,1,3,0,6,1234,aaf0_15718280@gmail.com,ROLE_USER
4029,15764335,Caldwell,463,Germany,1,41,8,123151.51,2,1,0,2,0,6,1234,ae2b_15764335@gmail.com,ROLE_USER
4030,15634218,Mancini,501,Germany,0,27,4,95331.83,2,1,0,3,0,5,1234,b288_15634218@gmail.com,ROLE_USER
4031,15808760,Evseev,603,Spain,1,42,6,0.0,1,1,1,2,0,6,1234,8862_15808760@gmail.com,ROLE_USER
4032,15648461,Hs?eh,688,Spain,0,37,7,138162.41,2,1,1,3,0,6,1234,97bf_15648461@gmail.com,ROLE_USER
4033,15593555,Chinedum,430,France,0,38,9,0.0,2,1,1,1,0,6,1234,bb55_15593555@gmail.com,ROLE_USER
4034,15569079,Hagins,632,Germany,0,48,6,126066.26,1,1,0,2,1,6,1234,96de_15569079@gmail.com,ROLE_USER
4035,15800736,Kirwan,601,Spain,1,42,4,96763.89,1,1,1,4,0,6,1234,8131_15800736@gmail.com,ROLE_USER
4036,15792607,Little,769,France,1,38,2,0.0,2,0,0,2,0,6,1234,898a_15792607@gmail.com,ROLE_USER
4037,15640034,Milligan,551,France,0,42,2,139561.46,1,1,0,1,1,6,1234,97dc_15640034@gmail.com,ROLE_USER
4038,15807563,Ch'iu,841,France,1,52,5,0.0,1,0,0,4,1,6,1234,96e1_15807563@gmail.com,ROLE_USER
4039,15684461,McKay,469,Spain,1,31,6,0.0,1,1,0,3,1,5,1234,910a_15684461@gmail.com,ROLE_USER
4040,15580134,Crawford,479,Spain,0,27,2,172463.45,1,1,1,1,0,5,1234,a94f_15580134@gmail.com,ROLE_USER
4041,15679075,Onyemere,701,France,0,37,8,107798.85,1,1,0,1,0,6,1234,978a_15679075@gmail.com,ROLE_USER
4042,15742504,Azuka,593,France,0,36,2,70181.48,2,1,0,2,0,6,1234,9aef_15742504@gmail.com,ROLE_USER
4043,15567328,Ch'en,738,Spain,0,38,5,177997.07,1,0,1,1,0,6,1234,b50a_15567328@gmail.com,ROLE_USER
4044,15698294,Royster,635,Spain,0,31,1,0.0,2,1,0,3,0,5,1234,bb87_15698294@gmail.com,ROLE_USER
4045,15607142,Parkin,658,France,0,32,8,0.0,1,1,1,2,0,5,1234,9a32_15607142@gmail.com,ROLE_USER
4046,15738516,Kozlova,687,Spain,1,36,5,0.0,1,1,0,1,0,6,1234,967f_15738516@gmail.com,ROLE_USER
4047,15806403,Hu,650,France,0,37,9,0.0,2,1,0,1,0,6,1234,bda1_15806403@gmail.com,ROLE_USER
4048,15656707,Ma,720,Spain,0,21,2,123200.78,1,1,1,4,0,4,1234,b651_15656707@gmail.com,ROLE_USER
4049,15653715,Coates,602,France,1,63,7,0.0,2,1,1,2,0,7,1234,a2c3_15653715@gmail.com,ROLE_USER
4050,15806184,Burns,618,Spain,0,33,4,0.0,2,1,1,2,0,5,1234,98b9_15806184@gmail.com,ROLE_USER
4051,15585734,Gouger,803,Germany,0,41,9,137742.9,2,1,1,4,0,6,1234,9e2d_15585734@gmail.com,ROLE_USER
4052,15725639,Ignatyev,793,France,1,63,9,116270.72,1,1,1,4,0,7,1234,b2fe_15725639@gmail.com,ROLE_USER
4053,15618401,Douglas,616,Germany,0,41,10,113220.2,2,1,1,3,0,6,1234,8fb5_15618401@gmail.com,ROLE_USER
4054,15785385,Fiorentino,550,Spain,0,51,5,0.0,2,1,0,4,0,6,1234,8813_15785385@gmail.com,ROLE_USER
4055,15734762,Ignatiev,602,France,1,56,3,115895.22,3,1,0,1,1,6,1234,ba24_15734762@gmail.com,ROLE_USER
4056,15767129,Munz,452,France,1,60,6,121730.49,1,1,1,3,0,6,1234,98d1_15767129@gmail.com,ROLE_USER
4057,15797204,Paling,655,Spain,1,28,3,113811.85,2,0,1,2,0,5,1234,87ee_15797204@gmail.com,ROLE_USER
4058,15769272,Clark,510,France,1,26,6,136214.08,1,0,0,4,0,5,1234,8af9_15769272@gmail.com,ROLE_USER
4059,15771966,Akobundu,557,France,0,39,8,146200.01,1,1,0,4,0,6,1234,b771_15771966@gmail.com,ROLE_USER
4060,15691952,Fanucci,676,France,0,37,10,106242.67,1,1,1,4,0,6,1234,bebd_15691952@gmail.com,ROLE_USER
4061,15593250,Hsiao,640,France,1,29,4,0.0,2,1,0,1,0,5,1234,897b_15593250@gmail.com,ROLE_USER
4062,15605333,Clancy,529,Spain,0,31,6,0.0,1,1,0,1,0,5,1234,b3df_15605333@gmail.com,ROLE_USER
4063,15800083,Macdonald,559,France,0,45,8,24043.45,1,0,1,4,1,6,1234,8014_15800083@gmail.com,ROLE_USER
4064,15575691,Palerma,689,France,1,58,5,0.0,2,0,1,1,0,6,1234,aa42_15575691@gmail.com,ROLE_USER
4065,15689886,Holden,626,Germany,0,39,10,132287.92,3,1,1,2,1,6,1234,8b2f_15689886@gmail.com,ROLE_USER
4066,15809838,Moore,697,Spain,0,30,1,0.0,2,0,0,1,0,5,1234,90f2_15809838@gmail.com,ROLE_USER
4067,15736154,Gallo,823,France,1,44,1,0.0,2,0,1,4,0,6,1234,86bd_15736154@gmail.com,ROLE_USER
4068,15767391,Otutodilinna,565,Germany,1,32,4,90322.99,2,0,1,3,0,5,1234,a913_15767391@gmail.com,ROLE_USER
4069,15704910,Rios,631,Spain,0,23,3,0.0,2,1,0,1,0,4,1234,82c9_15704910@gmail.com,ROLE_USER
4070,15656613,McGregor,646,France,1,34,3,131283.11,1,0,0,3,0,5,1234,be4e_15656613@gmail.com,ROLE_USER
4071,15611551,Hill,676,Spain,0,48,1,131659.59,2,0,1,1,0,6,1234,90f4_15611551@gmail.com,ROLE_USER
4072,15732430,H?,850,Spain,1,54,4,120952.74,1,1,0,2,0,6,1234,b546_15732430@gmail.com,ROLE_USER
4073,15741865,Ferrari,810,France,1,38,9,153166.17,1,1,1,2,0,6,1234,9781_15741865@gmail.com,ROLE_USER
4074,15634143,Onyemauchechi,581,Spain,0,30,0,53291.86,1,0,0,4,0,5,1234,9d60_15634143@gmail.com,ROLE_USER
4075,15609676,Nkemakonam,718,France,1,35,2,167924.95,1,1,0,1,0,5,1234,b06a_15609676@gmail.com,ROLE_USER
4076,15761600,White,713,France,0,43,5,86394.14,1,1,1,3,0,6,1234,b581_15761600@gmail.com,ROLE_USER
4077,15676404,Kirillov,672,France,1,50,1,0.0,1,1,0,1,1,6,1234,bc25_15676404@gmail.com,ROLE_USER
4078,15659236,Iadanza,781,Spain,0,33,3,0.0,2,1,1,1,0,5,1234,ba90_15659236@gmail.com,ROLE_USER
4079,15690440,Stiles,656,Spain,0,47,1,0.0,2,1,1,4,0,6,1234,a443_15690440@gmail.com,ROLE_USER
4080,15694601,Ankudinov,583,France,1,31,4,158978.79,1,1,0,1,0,5,1234,b601_15694601@gmail.com,ROLE_USER
4081,15812262,Gaffney,808,Germany,1,37,2,100431.84,1,1,0,1,1,6,1234,85b1_15812262@gmail.com,ROLE_USER
4082,15762821,Udinese,721,Spain,0,33,5,0.0,2,0,1,3,0,5,1234,adae_15762821@gmail.com,ROLE_USER
4083,15669301,Romani,778,Germany,1,29,6,150358.97,1,1,0,2,1,5,1234,bbb0_15669301@gmail.com,ROLE_USER
4084,15672640,Kambinachi,850,Spain,1,45,4,114347.85,2,1,1,3,0,6,1234,9dca_15672640@gmail.com,ROLE_USER
4085,15750458,Hawkins,693,France,1,39,4,0.0,2,0,1,3,0,6,1234,9bab_15750458@gmail.com,ROLE_USER
4086,15627251,Tsui,520,France,0,34,4,134007.9,1,1,1,4,0,5,1234,8b94_15627251@gmail.com,ROLE_USER
4087,15764294,Ifeatu,759,Germany,0,31,4,98899.91,1,1,1,1,0,5,1234,a95d_15764294@gmail.com,ROLE_USER
4088,15659962,McIntosh,637,France,0,60,3,0.0,2,1,1,2,0,6,1234,a249_15659962@gmail.com,ROLE_USER
4089,15788536,Armit,755,Germany,0,40,2,137430.82,2,0,0,4,0,6,1234,b637_15788536@gmail.com,ROLE_USER
4090,15596979,Fang,662,France,1,47,6,0.0,2,1,1,3,0,6,1234,9f9f_15596979@gmail.com,ROLE_USER
4091,15681220,Chou,503,France,1,37,8,0.0,2,1,1,2,0,6,1234,897c_15681220@gmail.com,ROLE_USER
4092,15635097,Okeke,599,Germany,0,39,2,188976.89,2,0,1,4,0,6,1234,96f9_15635097@gmail.com,ROLE_USER
4093,15780779,Ramsbotham,583,Spain,1,40,4,0.0,2,1,0,3,0,6,1234,bbde_15780779@gmail.com,ROLE_USER
4094,15798470,Scannell,764,Spain,1,48,1,75990.97,1,1,0,4,1,6,1234,9653_15798470@gmail.com,ROLE_USER
4095,15760880,Edman,513,France,0,29,10,0.0,2,0,1,1,0,5,1234,a264_15760880@gmail.com,ROLE_USER
4096,15616929,De Luca,730,Spain,0,62,5,112181.08,1,0,1,2,0,7,1234,9ca1_15616929@gmail.com,ROLE_USER
4097,15758775,Vasilyeva,820,Spain,0,34,10,97208.46,1,1,1,2,0,5,1234,be66_15758775@gmail.com,ROLE_USER
4098,15663386,Tuan,597,Spain,1,26,7,0.0,2,1,0,3,0,5,1234,b9fe_15663386@gmail.com,ROLE_USER
4099,15621267,Ejimofor,637,France,0,32,5,0.0,1,0,0,3,0,5,1234,8891_15621267@gmail.com,ROLE_USER
4100,15720509,Hs?,696,France,0,34,9,150856.79,1,0,1,1,0,5,1234,827b_15720509@gmail.com,ROLE_USER
4101,15693322,Shaver,635,Germany,1,37,9,146748.07,1,0,1,1,0,6,1234,b529_15693322@gmail.com,ROLE_USER
4102,15589544,Wallis,673,Spain,1,57,4,0.0,2,1,1,1,0,6,1234,a7c5_15589544@gmail.com,ROLE_USER
4103,15772030,Coupp,662,Spain,0,33,3,0.0,2,0,1,2,0,5,1234,b76d_15772030@gmail.com,ROLE_USER
4104,15693337,Perry,683,Spain,0,41,0,148863.17,1,1,1,4,0,6,1234,a025_15693337@gmail.com,ROLE_USER
4105,15676571,Bezrukova,850,France,0,55,6,0.0,1,1,0,1,1,6,1234,abea_15676571@gmail.com,ROLE_USER
4106,15701392,Lucciano,815,Spain,0,28,6,0.0,2,0,1,4,0,5,1234,9d35_15701392@gmail.com,ROLE_USER
4107,15741092,Ingram,671,Spain,0,34,10,153360.02,1,1,0,3,0,5,1234,bb01_15741092@gmail.com,ROLE_USER
4108,15643865,Lo Duca,601,France,1,40,3,92055.36,1,0,1,4,1,6,1234,b908_15643865@gmail.com,ROLE_USER
4109,15769389,Wan,709,Germany,1,39,9,124723.92,1,1,0,2,0,6,1234,b223_15769389@gmail.com,ROLE_USER
4110,15807768,Cohn,702,Germany,0,28,1,103033.83,1,1,1,1,0,5,1234,a0af_15807768@gmail.com,ROLE_USER
4111,15801630,Yen,558,France,0,40,6,0.0,2,1,0,4,0,6,1234,a498_15801630@gmail.com,ROLE_USER
4112,15705034,Peng,691,Spain,0,40,1,0.0,2,1,1,3,0,6,1234,a4cb_15705034@gmail.com,ROLE_USER
4113,15763107,Little,700,France,1,30,9,0.0,1,1,1,4,0,5,1234,a997_15763107@gmail.com,ROLE_USER
4114,15667085,Meng,667,France,0,33,4,0.0,2,1,1,3,0,5,1234,942d_15667085@gmail.com,ROLE_USER
4115,15647008,Adams,624,Germany,0,54,3,116726.22,1,1,0,3,1,6,1234,9cf3_15647008@gmail.com,ROLE_USER
4116,15584505,Hill,580,France,1,23,5,113923.81,2,0,0,4,0,4,1234,9d4d_15584505@gmail.com,ROLE_USER
4117,15748068,Boyle,571,Spain,1,31,3,0.0,2,1,1,4,0,5,1234,a3b9_15748068@gmail.com,ROLE_USER
4118,15663964,Pagnotto,561,France,0,37,5,0.0,2,1,0,2,0,6,1234,a04e_15663964@gmail.com,ROLE_USER
4119,15782311,Feng,529,France,0,28,9,0.0,2,1,1,2,0,5,1234,b456_15782311@gmail.com,ROLE_USER
4120,15588197,Endrizzi,670,France,0,36,7,0.0,2,0,0,2,0,6,1234,bba7_15588197@gmail.com,ROLE_USER
4121,15610105,Shen,666,Germany,1,21,1,121827.43,2,1,1,2,0,4,1234,8410_15610105@gmail.com,ROLE_USER
4122,15606133,Lay,628,Spain,0,42,7,0.0,2,0,1,4,0,6,1234,b655_15606133@gmail.com,ROLE_USER
4123,15599403,Wu,577,France,0,60,10,125389.7,2,1,1,4,0,6,1234,adb3_15599403@gmail.com,ROLE_USER
4124,15648225,Shephard,652,Spain,1,38,1,103895.31,1,0,1,4,0,6,1234,b1fb_15648225@gmail.com,ROLE_USER
4125,15608406,Schmidt,678,France,0,26,5,111128.04,1,1,0,2,1,5,1234,ab01_15608406@gmail.com,ROLE_USER
4126,15633378,Davidson,692,Spain,1,49,9,0.0,2,1,0,4,0,6,1234,855a_15633378@gmail.com,ROLE_USER
4127,15664759,Lamb,675,Spain,0,32,10,0.0,2,1,0,4,0,5,1234,bccc_15664759@gmail.com,ROLE_USER
4128,15625545,Hussey,712,Spain,0,52,9,0.0,1,1,1,3,1,6,1234,bbfc_15625545@gmail.com,ROLE_USER
4129,15772148,Ferrari,639,Germany,1,37,5,151242.48,1,0,1,1,0,6,1234,91ed_15772148@gmail.com,ROLE_USER
4130,15810829,Macfarlan,618,France,0,48,7,0.0,1,1,0,1,1,6,1234,836a_15810829@gmail.com,ROLE_USER
4131,15731669,Szabados,554,France,0,39,2,129709.62,1,1,0,4,0,6,1234,b1a2_15731669@gmail.com,ROLE_USER
4132,15738634,Yuan,533,France,0,47,9,83347.25,1,1,1,3,0,6,1234,b1b8_15738634@gmail.com,ROLE_USER
4133,15737571,Matveyev,540,Spain,1,28,6,84121.04,1,0,1,2,0,5,1234,810a_15737571@gmail.com,ROLE_USER
4134,15667602,Cheng,704,Spain,0,33,3,0.0,2,1,0,2,0,5,1234,a521_15667602@gmail.com,ROLE_USER
4135,15684147,Palerma,678,France,0,43,5,102338.19,1,1,1,2,0,6,1234,bb75_15684147@gmail.com,ROLE_USER
4136,15789874,Wang,712,France,1,29,3,87375.78,2,0,0,4,0,5,1234,8470_15789874@gmail.com,ROLE_USER
4137,15757952,Teng,651,France,0,44,2,0.0,3,1,0,3,1,6,1234,978e_15757952@gmail.com,ROLE_USER
4138,15698732,K'ung,789,Germany,0,51,3,104677.09,1,1,0,2,0,6,1234,9a23_15698732@gmail.com,ROLE_USER
4139,15714355,Sinclair,775,Germany,0,32,8,121669.23,1,0,1,3,0,5,1234,864c_15714355@gmail.com,ROLE_USER
4140,15599090,McKelvey,564,Germany,0,40,7,108407.34,1,1,1,2,0,6,1234,83d0_15599090@gmail.com,ROLE_USER
4141,15762048,Yuan,841,Germany,1,33,7,154969.79,2,1,1,2,0,5,1234,8cfb_15762048@gmail.com,ROLE_USER
4142,15790596,Moran,850,Spain,0,39,0,141829.67,1,1,1,2,0,6,1234,b92b_15790596@gmail.com,ROLE_USER
4143,15609623,McConnell,637,France,1,63,5,0.0,1,1,0,1,1,7,1234,b147_15609623@gmail.com,ROLE_USER
4144,15711901,Iheatu,500,France,0,45,2,109162.82,1,1,1,3,0,6,1234,bf67_15711901@gmail.com,ROLE_USER
4145,15779809,Giordano,655,France,0,44,8,87471.63,1,0,1,4,0,6,1234,be91_15779809@gmail.com,ROLE_USER
4146,15729018,Alexander,666,France,1,33,2,147229.65,1,1,1,2,0,5,1234,b1cf_15729018@gmail.com,ROLE_USER
4147,15698246,Gordon,658,France,1,24,2,0.0,2,1,1,2,0,4,1234,bc27_15698246@gmail.com,ROLE_USER
4148,15712409,Tang,749,Germany,0,66,6,182532.23,2,1,1,4,0,7,1234,a7b3_15712409@gmail.com,ROLE_USER
4149,15758306,T'an,654,France,0,32,6,0.0,2,1,1,3,0,5,1234,8457_15758306@gmail.com,ROLE_USER
4150,15621435,Davies,623,France,1,39,1,160903.2,1,0,0,2,0,6,1234,bc21_15621435@gmail.com,ROLE_USER
4151,15566295,Sanders,761,France,1,33,6,138053.79,2,1,0,3,0,5,1234,b829_15566295@gmail.com,ROLE_USER
4152,15569098,Winifred,627,France,0,44,6,153548.12,1,0,0,1,1,6,1234,bd95_15569098@gmail.com,ROLE_USER
4153,15662532,Holmes,757,Germany,0,31,8,149085.9,2,1,1,4,0,5,1234,b507_15662532@gmail.com,ROLE_USER
4154,15664001,Riddle,695,Germany,1,53,8,95231.91,1,0,0,2,1,6,1234,bcdc_15664001@gmail.com,ROLE_USER
4155,15703437,Chinedum,726,France,0,34,3,0.0,2,1,0,4,0,5,1234,8a36_15703437@gmail.com,ROLE_USER
4156,15708003,Aleksandrova,587,Spain,0,41,8,85109.21,1,1,0,1,0,6,1234,973c_15708003@gmail.com,ROLE_USER
4157,15599452,Conti,605,Germany,1,43,8,125338.8,2,1,0,1,0,6,1234,97f1_15599452@gmail.com,ROLE_USER
4158,15719793,Watson,850,Spain,0,62,5,0.0,2,1,1,4,0,7,1234,b439_15719793@gmail.com,ROLE_USER
4159,15771580,Davison,850,France,1,38,0,106831.69,1,0,1,3,0,6,1234,bccd_15771580@gmail.com,ROLE_USER
4160,15732268,Cook,751,France,0,29,3,159597.45,1,1,0,1,0,5,1234,a3d9_15732268@gmail.com,ROLE_USER
4161,15722350,Udinesi,627,Germany,1,37,7,147361.57,1,1,1,3,0,6,1234,89e7_15722350@gmail.com,ROLE_USER
4162,15611371,Siciliani,736,France,0,43,4,176134.54,1,1,1,2,0,6,1234,aeef_15611371@gmail.com,ROLE_USER
4163,15673584,Bell,652,France,1,74,5,0.0,2,1,1,1,0,7,1234,b015_15673584@gmail.com,ROLE_USER
4164,15636396,Jackson,627,France,1,35,7,0.0,2,0,1,4,0,5,1234,b22c_15636396@gmail.com,ROLE_USER
4165,15706170,Onyemere,636,France,0,34,1,84055.43,1,0,0,1,0,5,1234,bf7d_15706170@gmail.com,ROLE_USER
4166,15725478,McClemans,775,France,0,60,7,0.0,2,1,1,3,0,6,1234,bfdd_15725478@gmail.com,ROLE_USER
4167,15654562,Ma,850,Spain,1,45,5,174088.3,4,1,0,1,1,6,1234,a5d1_15654562@gmail.com,ROLE_USER
4168,15737509,Morrison,850,Spain,0,34,8,199229.14,1,0,0,2,0,5,1234,ad31_15737509@gmail.com,ROLE_USER
4169,15690796,Chambers,516,France,0,37,8,0.0,1,1,0,3,0,6,1234,a9dc_15690796@gmail.com,ROLE_USER
4170,15716728,Basedow,513,Spain,1,42,10,0.0,2,0,1,2,0,6,1234,a743_15716728@gmail.com,ROLE_USER
4171,15605665,Nwora,673,Germany,1,69,3,78833.15,2,1,1,1,0,7,1234,855c_15605665@gmail.com,ROLE_USER
4172,15748481,Howey,564,France,1,27,6,0.0,1,0,0,1,0,5,1234,b4a9_15748481@gmail.com,ROLE_USER
4173,15757777,Pai,636,France,1,35,2,0.0,2,1,1,1,0,5,1234,b6ac_15757777@gmail.com,ROLE_USER
4174,15747808,Ni,712,France,0,29,3,102540.61,1,1,1,4,0,5,1234,bda1_15747808@gmail.com,ROLE_USER
4175,15810593,Forbes,568,France,0,51,4,0.0,3,1,1,2,0,6,1234,9b1d_15810593@gmail.com,ROLE_USER
4176,15693376,Baryshnikov,741,Spain,0,43,0,0.0,2,1,1,1,1,6,1234,8bd3_15693376@gmail.com,ROLE_USER
4177,15579808,Kramer,754,Germany,1,39,8,129401.87,1,1,1,2,0,6,1234,9ffc_15579808@gmail.com,ROLE_USER
4178,15598275,Sochima,709,France,1,32,7,0.0,2,1,1,4,0,5,1234,a631_15598275@gmail.com,ROLE_USER
4179,15737080,Marchesi,510,France,1,32,1,0.0,2,0,1,1,0,5,1234,b3da_15737080@gmail.com,ROLE_USER
4180,15668580,Todd,716,Spain,0,33,2,0.0,2,1,1,2,0,5,1234,8d7f_15668580@gmail.com,ROLE_USER
4181,15569438,Mai,607,Germany,0,36,10,106702.94,2,0,0,4,0,6,1234,8f27_15569438@gmail.com,ROLE_USER
4182,15675842,Pinto,656,Spain,0,26,4,139584.57,1,1,0,1,0,5,1234,86f5_15675842@gmail.com,ROLE_USER
4183,15577587,Reynolds,550,Germany,0,52,5,121016.23,1,1,1,1,1,6,1234,a561_15577587@gmail.com,ROLE_USER
4184,15625592,Sal,486,France,0,26,2,0.0,2,1,1,1,0,5,1234,9b43_15625592@gmail.com,ROLE_USER
4185,15635141,Miller,598,Germany,0,59,8,118210.42,2,0,0,2,1,6,1234,8ba8_15635141@gmail.com,ROLE_USER
4186,15642570,Scott,675,Spain,0,35,8,0.0,2,1,0,1,0,5,1234,8dc2_15642570@gmail.com,ROLE_USER
4187,15702175,Herrin,755,France,1,29,4,148654.84,2,1,1,1,0,5,1234,9948_15702175@gmail.com,ROLE_USER
4188,15677785,Stevenson,656,Spain,0,32,5,136963.12,1,1,0,3,0,5,1234,954c_15677785@gmail.com,ROLE_USER
4189,15786153,McKenzie,644,Germany,0,47,9,137774.11,2,1,0,4,0,6,1234,a398_15786153@gmail.com,ROLE_USER
4190,15759499,Gardiner,598,France,1,32,4,111156.52,1,1,1,4,0,5,1234,a25e_15759499@gmail.com,ROLE_USER
4191,15659568,Atkinson,850,Spain,1,31,3,121237.65,1,1,1,1,0,5,1234,9659_15659568@gmail.com,ROLE_USER
4192,15715597,Onyemauchechi,679,France,0,36,1,97234.58,1,1,0,4,0,6,1234,9ca6_15715597@gmail.com,ROLE_USER
4193,15610147,Ross,632,France,0,60,2,0.0,2,0,1,1,0,6,1234,9339_15610147@gmail.com,ROLE_USER
4194,15802362,Newland,550,Spain,0,45,0,0.0,2,0,1,2,0,6,1234,9a15_15802362@gmail.com,ROLE_USER
4195,15660524,Hu,572,Germany,1,54,9,97382.53,1,1,1,4,0,6,1234,8dba_15660524@gmail.com,ROLE_USER
4196,15747168,Sanders,626,Germany,1,47,2,103108.8,1,0,1,4,1,6,1234,a082_15747168@gmail.com,ROLE_USER
4197,15796910,Tsui,625,Spain,1,57,7,0.0,1,0,0,2,1,6,1234,a874_15796910@gmail.com,ROLE_USER
4198,15707674,Marino,515,France,1,58,2,131852.81,1,1,0,2,1,6,1234,8322_15707674@gmail.com,ROLE_USER
4199,15565706,Akobundu,612,Spain,0,35,1,0.0,1,1,1,2,1,5,1234,bd52_15565706@gmail.com,ROLE_USER
4200,15587596,Morrison,628,Spain,1,39,8,107553.33,1,1,0,3,0,6,1234,8a91_15587596@gmail.com,ROLE_USER
4201,15751943,Mai,529,Spain,1,43,5,0.0,2,0,0,2,0,6,1234,8082_15751943@gmail.com,ROLE_USER
4202,15621227,Hs?eh,668,Germany,1,46,7,161806.09,1,1,1,4,0,6,1234,b937_15621227@gmail.com,ROLE_USER
4203,15757588,Wright,526,France,0,30,9,0.0,2,0,0,3,0,5,1234,91b5_15757588@gmail.com,ROLE_USER
4204,15640922,Demaine,791,France,1,52,7,0.0,1,1,1,3,0,6,1234,8642_15640922@gmail.com,ROLE_USER
4205,15567557,Chien,573,France,0,27,2,128243.03,1,1,1,1,0,5,1234,aa61_15567557@gmail.com,ROLE_USER
4206,15670103,Dickinson,565,France,1,38,5,126645.13,1,1,1,4,0,6,1234,a97a_15670103@gmail.com,ROLE_USER
4207,15720929,Kazantseva,604,France,1,47,8,62094.71,3,0,0,1,1,6,1234,a507_15720929@gmail.com,ROLE_USER
4208,15732774,Marchesi,656,France,0,37,7,112291.34,1,1,0,4,0,6,1234,84f7_15732774@gmail.com,ROLE_USER
4209,15628558,Pan,447,France,1,44,5,89188.83,1,1,1,2,0,6,1234,8ac5_15628558@gmail.com,ROLE_USER
4210,15729201,Harewood,682,France,0,55,9,0.0,1,1,0,4,1,6,1234,9147_15729201@gmail.com,ROLE_USER
4211,15731117,Kao,437,Spain,0,28,2,109161.25,1,1,0,4,0,5,1234,8265_15731117@gmail.com,ROLE_USER
4212,15615207,Yeh,792,Spain,0,47,0,0.0,1,1,1,1,1,6,1234,b043_15615207@gmail.com,ROLE_USER
4213,15773512,Bischof,627,Spain,1,25,4,0.0,1,1,1,4,0,5,1234,81d5_15773512@gmail.com,ROLE_USER
4214,15572145,Ashton,767,France,1,34,8,0.0,2,1,0,2,0,5,1234,9670_15572145@gmail.com,ROLE_USER
4215,15642710,Napolitani,686,France,0,26,7,0.0,2,1,0,1,0,5,1234,b80e_15642710@gmail.com,ROLE_USER
4216,15574213,Wilson,789,France,1,53,1,158271.74,1,1,1,1,1,6,1234,959a_15574213@gmail.com,ROLE_USER
4217,15718852,Uren,794,France,0,56,9,96951.21,1,1,1,2,0,6,1234,a28d_15718852@gmail.com,ROLE_USER
